Country;id;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Bunker Fuels (MtCO2)
Sudan;SDN;2014;39,3958;0,7557;72,5173;1,5257;0,8400
Suriname;SUR;1990;1,8901;0,1791;0,7792;0,0697;
Suriname;SUR;1991;2,1954;0,1662;0,8235;0,0699;
Suriname;SUR;1992;2,2333;0,1533;0,8936;0,0702;
Suriname;SUR;1993;2,2308;0,1405;0,8308;0,0705;
Suriname;SUR;1994;2,2541;0,1313;0,8107;0,0708;
Suriname;SUR;1995;2,2956;0,1184;0,8391;0,0711;
Suriname;SUR;1996;2,3369;0,1022;0,8609;0,0721;
Suriname;SUR;1997;2,3783;0,0861;0,8108;0,0731;
Suriname;SUR;1998;2,3976;0,0699;0,7993;0,0742;
Suriname;SUR;1999;2,4353;0,0537;0,8009;0,0752;
Suriname;SUR;2000;1,8189;0,0375;0,7458;0,0762;0,0700
Suriname;SUR;2001;1,8478;0,0437;0,7688;0,0772;0,0700
Suriname;SUR;2002;1,4367;0,0463;0,6733;0,0782;0,0900
Suriname;SUR;2003;1,5556;0,0488;0,7437;0,0792;0,1000
Suriname;SUR;2004;1,7145;0,0513;0,7186;0,0802;0,1000
Suriname;SUR;2005;2,0034;0,0539;0,6692;0,0813;0,1100
Suriname;SUR;2006;1,8797;0,0567;0,6879;0,0822;0,1100
Suriname;SUR;2007;1,7860;0,0596;0,6588;0,0831;0,1100
Suriname;SUR;2008;1,8524;0,0624;0,7250;0,0840;0,1200
Suriname;SUR;2009;1,8787;0,0580;0,7677;0,0849;0,1200
Suriname;SUR;2010;2,1850;0,0571;0,7745;0,0859;0,1300
Suriname;SUR;2011;2,2696;0,0761;0,7848;0,0868;0,1400
Suriname;SUR;2012;2,4842;0,1023;0,7247;0,0877;0,1400
Suriname;SUR;2013;2,4388;0,1139;0,7458;0,0886;0,1500
Suriname;SUR;2014;2,4535;0,1181;0,7593;0,0896;0,1500
Swaziland;SWZ;1990;0,6001;0,0000;1,0791;0,3071;
Swaziland;SWZ;1991;0,5081;0,0001;1,1128;0,3156;
Swaziland;SWZ;1992;0,4528;0,0001;1,1396;0,3241;
Swaziland;SWZ;1993;0,3278;0,0002;0,9604;0,3326;
Swaziland;SWZ;1994;0,6864;0,0003;0,9542;0,3411;
Swaziland;SWZ;1995;0,6640;0,0004;0,9769;0,3496;
Swaziland;SWZ;1996;0,5681;0,0007;0,9862;0,3593;
Swaziland;SWZ;1997;1,4467;0,0011;0,9724;0,3691;
Swaziland;SWZ;1998;1,4754;0,0014;0,9552;0,3789;
Swaziland;SWZ;1999;1,5150;0,0018;0,9158;0,3887;
Swaziland;SWZ;2000;1,4850;0,0021;0,9100;0,3984;
Swaziland;SWZ;2001;1,4275;0,0028;0,8208;0,4065;
Swaziland;SWZ;2002;1,4030;0,0034;0,8154;0,4145;
Swaziland;SWZ;2003;1,3125;0,0040;0,8895;0,4225;
Swaziland;SWZ;2004;1,2880;0,0047;0,9068;0,4305;
Swaziland;SWZ;2005;1,2635;0,0053;0,9314;0,4385;
Swaziland;SWZ;2006;1,2770;0,0060;0,8524;0,4451;
Swaziland;SWZ;2007;1,3381;0,0067;0,9021;0,4518;
Swaziland;SWZ;2008;1,3846;0,0074;0,8879;0,4584;
Swaziland;SWZ;2009;1,3468;0,0081;0,8697;0,4650;
Swaziland;SWZ;2010;1,3566;0,0089;0,9286;0,4716;
Swaziland;SWZ;2011;1,3678;0,0098;0,9207;0,4773;
Swaziland;SWZ;2012;1,5329;0,0107;0,9311;0,4830;
Swaziland;SWZ;2013;1,4158;0,0116;0,9437;0,4887;
Swaziland;SWZ;2014;1,5333;0,0125;0,9253;0,4944;
Sweden;SWE;1990;53,8609;2,6620;7,9206;3,1987;3,2000
Sweden;SWE;1991;54,9070;2,6472;7,5252;3,1633;3,6000
Sweden;SWE;1992;57,4931;2,6178;7,7280;3,1278;4,0100
Sweden;SWE;1993;57,2792;2,5811;7,9979;3,0924;4,5500
Sweden;SWE;1994;59,2653;2,6030;7,9094;3,0569;5,1200
Sweden;SWE;1995;58,8514;2,8191;7,6240;3,0214;5,1000
Sweden;SWE;1996;64,2994;2,8073;7,7906;2,9655;5,3200
Sweden;SWE;1997;58,1273;2,7406;7,7705;2,9096;6,0100
Sweden;SWE;1998;59,0453;2,7728;7,5373;2,8537;6,8800
Sweden;SWE;1999;57,9132;2,8307;7,4161;2,7978;6,8700
Sweden;SWE;2000;53,7412;3,0388;7,3199;2,7419;6,4100
Sweden;SWE;2001;52,9320;3,0796;7,1625;2,6439;6,5500
Sweden;SWE;2002;54,5228;3,1204;7,1066;2,5459;5,4100
Sweden;SWE;2003;55,7837;3,0843;6,9936;2,4479;6,6800
Sweden;SWE;2004;54,1045;3,1837;7,0167;2,3499;7,9300
Sweden;SWE;2005;50,9153;3,2868;6,8205;2,2519;8,0700
Sweden;SWE;2006;48,4261;3,3689;6,6871;2,1427;8,6200
Sweden;SWE;2007;46,7769;3,3300;6,6947;2,0334;8,5600
Sweden;SWE;2008;44,7377;3,2838;6,8199;1,9241;8,8400
Sweden;SWE;2009;42,4985;2,5745;6,4666;1,8148;8,8900
Sweden;SWE;2010;47,8193;2,6382;6,5637;1,7055;8,3100
Sweden;SWE;2011;44,2186;2,8360;6,5840;1,7085;7,7100
Sweden;SWE;2012;41,1580;2,9349;6,4029;1,7114;7,5000
Sweden;SWE;2013;39,4974;3,2060;6,4567;1,7144;7,4700
Sweden;SWE;2014;39,2768;3,2389;6,6401;1,7174;7,6300
Switzerland;CHE;1990;41,7136;3,0166;6,2209;0,9087;3,0900
Switzerland;CHE;1991;44,3604;2,7547;6,1540;0,8819;2,9200
Switzerland;CHE;1992;44,5171;2,5295;6,0429;0,8551;3,1600
Switzerland;CHE;1993;42,4439;2,3959;5,9485;0,8283;3,3400
Switzerland;CHE;1994;41,3607;2,5737;5,9735;0,8015;3,5600
Switzerland;CHE;1995;42,3075;2,3961;5,9573;0,7747;3,7100
Switzerland;CHE;1996;43,0568;2,2523;5,9532;0,7571;3,8700
Switzerland;CHE;1997;41,9762;2,2623;5,6636;0,7394;4,0400
Switzerland;CHE;1998;43,4455;2,3272;5,6091;0,7218;4,2100
Switzerland;CHE;1999;43,7248;2,3482;5,4875;0,7042;4,4100
Switzerland;CHE;2000;42,7241;2,5048;5,4197;0,6866;4,6400
Switzerland;CHE;2001;44,1280;2,6494;5,5234;0,6714;4,5100
Switzerland;CHE;2002;42,5618;2,6182;5,3926;0,6563;3,9900
Switzerland;CHE;2003;43,8757;2,5942;5,3012;0,6411;3,6400
Switzerland;CHE;2004;44,1395;2,7718;5,3625;0,6259;3,4700
Switzerland;CHE;2005;44,5534;2,9128;5,3582;0,6108;3,5600
Switzerland;CHE;2006;44,1351;2,9720;5,3842;0,6030;3,7500
Switzerland;CHE;2007;42,1868;3,0056;5,3671;0,5951;3,9400
Switzerland;CHE;2008;43,6585;3,1088;5,2999;0,5873;4,2100
Switzerland;CHE;2009;42,3602;3,1900;5,2489;0,5795;4,0500
Switzerland;CHE;2010;43,7619;3,4251;5,2348;0,5717;4,2300
Switzerland;CHE;2011;39,7636;3,5034;5,1819;0,5725;4,5500
Switzerland;CHE;2012;41,1853;3,5414;5,1541;0,5734;4,6200
Switzerland;CHE;2013;42,2170;3,6014;5,0972;0,5743;4,6300
Switzerland;CHE;2014;38,4087;3,5295;5,1915;0,5752;4,7200
Syria;SYR;1990;43,4498;1,7553;5,9043;3,0039;3,7300
Syria;SYR;1991;47,4985;1,7615;5,8276;3,1131;3,9000
Syria;SYR;1992;48,1985;1,8666;5,8303;3,2224;4,0500
Syria;SYR;1993;48,7372;2,2721;5,1674;3,3316;3,9700
Syria;SYR;1994;51,3559;2,2783;5,5658;3,4409;4,0900
Syria;SYR;1995;54,6840;2,2661;6,0103;3,5501;4,1000
Syria;SYR;1996;57,7211;2,3185;6,1844;3,6687;3,9300
Syria;SYR;1997;57,8735;2,5211;6,3422;3,7872;4,0000
Syria;SYR;1998;60,8106;2,4415;6,7345;3,9058;4,1100
Syria;SYR;1999;59,7777;2,7357;6,5861;4,0244;4,0900
Syria;SYR;2000;60,1547;2,5206;6,4215;4,1430;4,1300
Syria;SYR;2001;61,1945;2,7813;5,9222;4,2706;3,8500
Syria;SYR;2002;61,4285;2,6903;6,3135;4,3981;3,9300
Syria;SYR;2003;61,0818;2,8375;6,9289;4,5257;3,6800
Syria;SYR;2004;62,9204;2,8784;7,3791;4,6533;3,9200
Syria;SYR;2005;73,2691;2,9229;8,1540;4,7809;3,5300
Syria;SYR;2006;76,1475;3,1268;8,7167;4,9552;3,8000
Syria;SYR;2007;78,6164;3,4295;8,9090;5,1296;3,4300
Syria;SYR;2008;80,0795;3,6994;7,9960;5,3039;3,3700
Syria;SYR;2009;75,1127;3,7713;7,5352;5,4783;3,5700
Syria;SYR;2010;74,1158;4,3342;6,3865;5,6526;3,5600
Syria;SYR;2011;70,5792;4,0200;7,2417;5,7624;3,0800
Syria;SYR;2012;57,0150;4,7023;7,0791;5,8722;1,9700
Syria;SYR;2013;49,2572;3,8898;6,6906;5,9820;1,2700
Syria;SYR;2014;47,0971;3,9749;6,2527;6,0917;0,8200
Tajikistan;TJK;1990;11,9914;0,2481;4,3494;0,7302;0,0500
Tajikistan;TJK;1991;11,0210;0,3718;4,1853;0,7098;0,0500
Tajikistan;TJK;1992;8,2206;0,5137;3,7090;0,6894;0,0500
Tajikistan;TJK;1993;5,6302;0,6051;3,3124;0,6690;0,0500
Tajikistan;TJK;1994;3,4298;0,6929;3,2457;0,6485;0,0200
Tajikistan;TJK;1995;2,8294;0,7843;3,1142;0,6281;0,0200
Tajikistan;TJK;1996;2,5524;0,7250;2,9327;0,5991;0,0200
Tajikistan;TJK;1997;2,7954;0,6840;2,9364;0,5701;0,0200
Tajikistan;TJK;1998;3,0184;0,6394;2,7491;0,5411;0,0200
Tajikistan;TJK;1999;2,7514;0,6131;2,6586;0,5121;0,0200
Tajikistan;TJK;2000;2,3644;0,5905;2,6460;0,4831;0,0100
Tajikistan;TJK;2001;2,3151;0,5803;2,6901;0,4929;0,0100
Tajikistan;TJK;2002;2,2859;0,5738;2,7108;0,5026;0,0200
Tajikistan;TJK;2003;2,3067;0,5855;2,8511;0,5124;0,0100
Tajikistan;TJK;2004;2,7275;0,5753;3,1890;0,5222;0,0200
Tajikistan;TJK;2005;2,5883;0,5834;3,4253;0,5320;0,0300
Tajikistan;TJK;2006;2,7935;0,5575;3,7907;0,5410;0,0600
Tajikistan;TJK;2007;3,3588;0,5351;3,9419;0,5500;0,0700
Tajikistan;TJK;2008;3,2040;0,4322;4,4986;0,5590;0,0800
Tajikistan;TJK;2009;2,5692;0,3953;4,7878;0,5679;0,0800
Tajikistan;TJK;2010;2,5644;0,3986;4,8427;0,5769;0,0900
Tajikistan;TJK;2011;2,6915;0,4122;4,9953;0,5878;0,1000
Tajikistan;TJK;2012;3,1186;0,3928;5,2763;0,5986;0,1000
Tajikistan;TJK;2013;3,8157;0,4651;5,3541;0,6095;0,1100
Tajikistan;TJK;2014;4,9528;0,8524;5,5300;0,6204;0,1900
Tanzania;TZA;1990;8,2081;0,2675;30,1027;3,1387;0,3000
Tanzania;TZA;1991;8,2511;0,2681;30,2929;3,1895;0,2900
Tanzania;TZA;1992;8,3242;0,2688;30,3052;3,2402;0,2800
Tanzania;TZA;1993;8,4472;0,2695;30,6203;3,2909;0,2200
Tanzania;TZA;1994;8,6103;0,1602;30,6699;3,3417;0,2300
Tanzania;TZA;1995;9,3934;0,3002;33,5894;3,3924;0,2600
Tanzania;TZA;1996;9,9323;0,3693;31,5594;3,4542;0,2600
Tanzania;TZA;1997;10,0512;0,3176;31,2598;3,5160;0,2500
Tanzania;TZA;1998;10,0601;0,4014;34,4384;3,5778;0,2500
Tanzania;TZA;1999;10,1191;0,4302;35,2989;3,6396;0,2500
Tanzania;TZA;2000;10,8080;0,4334;32,7326;3,7014;0,2600
Tanzania;TZA;2001;11,3700;0,4723;36,4904;3,7647;0,2800
Tanzania;TZA;2002;12,1720;0,5441;35,8170;3,8281;0,3000
Tanzania;TZA;2003;12,7241;0,6270;40,0442;3,8914;0,3200
Tanzania;TZA;2004;14,4367;0,6805;39,0423;3,9548;0,3500
Tanzania;TZA;2005;15,3232;0,7304;40,8483;4,0181;0,3700
Tanzania;TZA;2006;15,8428;0,7383;38,1241;4,0825;0,4000
Tanzania;TZA;2007;15,8273;0,8780;40,2484;4,1468;0,4200
Tanzania;TZA;2008;16,1474;0,9482;41,7949;4,2112;0,4500
Tanzania;TZA;2009;16,0965;1,0477;42,5227;4,2755;0,4500
Tanzania;TZA;2010;17,3111;1,2388;44,4547;4,3399;0,4800
Tanzania;TZA;2011;19,1974;1,2999;46,3395;4,4059;0,5200
Tanzania;TZA;2012;21,4637;1,3939;47,5628;4,4719;0,5400
Tanzania;TZA;2013;21,9900;1,2865;50,0031;4,5379;0,5900
Tanzania;TZA;2014;22,2563;1,5271;49,6957;4,6040;0,6300
Thailand;THA;1990;85,5109;9,1118;55,7954;1,6141;7,3600
Thailand;THA;1991;95,0710;9,1159;57,8172;1,8848;7,3400
Thailand;THA;1992;103,6610;11,0289;59,2807;2,1555;8,9400
Thailand;THA;1993;116,5710;13,5684;60,3195;2,4262;9,1900
Thailand;THA;1994;129,8711;15,1077;60,3324;2,6970;10,4100
Thailand;THA;1995;146,7211;17,6289;58,4598;2,9677;10,6400
Thailand;THA;1996;164,7656;19,7395;57,8625;4,2327;10,3800
Thailand;THA;1997;169,4801;19,1167;58,3839;5,4977;11,1000
Thailand;THA;1998;155,4046;12,1332;55,9258;6,7627;9,7700
Thailand;THA;1999;161,9591;13,6355;57,3348;8,0278;10,6400
Thailand;THA;2000;163,3836;13,8994;55,6796;9,2928;10,8400
Thailand;THA;2001;171,7004;15,3893;56,7929;9,3633;11,4700
Thailand;THA;2002;181,7171;17,5533;55,8661;9,4337;12,0300
Thailand;THA;2003;190,0238;18,2665;59,9083;9,5042;12,8000
Thailand;THA;2004;207,3306;20,0971;59,1623;9,5746;14,7200
Thailand;THA;2005;214,3273;21,5064;59,7706;9,6451;15,5000
Thailand;THA;2006;216,1510;22,6392;60,1343;9,7097;16,1200
Thailand;THA;2007;224,2747;21,1486;63,9691;9,7744;15,6800
Thailand;THA;2008;230,3584;19,5188;63,9291;9,8391;15,0800
Thailand;THA;2009;222,7420;20,8385;67,4108;9,9037;14,2000
Thailand;THA;2010;239,3057;18,8570;70,7956;9,9684;14,4600
Thailand;THA;2011;238,0737;20,1189;68,1617;10,0226;14,1300
Thailand;THA;2012;255,6516;21,3918;69,1092;10,0768;13,2800
Thailand;THA;2013;264,6490;23,9728;67,6151;10,1310;14,1300
Thailand;THA;2014;261,1169;24,0770;63,0395;10,1852;14,9300
Togo;TGO;1990;1,1350;0,1979;1,8502;0,3534;0,1100
Togo;TGO;1991;1,0927;0,1944;1,7269;0,3624;0,0900
Togo;TGO;1992;0,9604;0,1764;1,5874;0,3714;0,0800
Togo;TGO;1993;0,8582;0,1766;1,5612;0,3804;0,0400
Togo;TGO;1994;1,2159;0,1439;1,5325;0,3894;0,0800
Togo;TGO;1995;1,2236;0,1771;1,4118;0,3984;0,1200
Togo;TGO;1996;1,6204;0,2077;1,5195;0,4309;0,1500
Togo;TGO;1997;1,3772;0,2126;1,7730;0,4635;0,1400
Togo;TGO;1998;1,5840;0,2541;2,1103;0,4961;0,1800
Togo;TGO;1999;1,8807;0,3066;1,8364;0,5286;0,0400
Togo;TGO;2000;1,7775;0,3555;1,9783;0,5612;0,0500
Togo;TGO;2001;1,6182;0,4090;1,9672;0,5773;0,0500
Togo;TGO;2002;1,6990;0,4112;1,9738;0,5935;0,0600
Togo;TGO;2003;1,9497;0,4134;2,0774;0,6097;0,1000
Togo;TGO;2004;1,9004;0,4157;1,7943;0,6259;0,1400
Togo;TGO;2005;1,8411;0,4179;2,6192;0,6420;0,1600
Togo;TGO;2006;1,7754;0,4216;2,0562;0,6608;0,1200
Togo;TGO;2007;1,7797;0,5206;1,9732;0,6795;0,1100
Togo;TGO;2008;1,9939;0,6599;2,2523;0,6983;0,2000
Togo;TGO;2009;3,1782;0,6196;2,2089;0,7170;0,2500
Togo;TGO;2010;2,9825;0,6270;2,2186;0,7358;0,2700
Togo;TGO;2011;2,8066;0,6205;2,4177;0,7567;0,2500
Togo;TGO;2012;2,5508;0,8448;2,3407;0,7776;0,2700
Togo;TGO;2013;2,6150;0,9446;2,5027;0,7985;0,2900
Togo;TGO;2014;2,6791;0,8904;2,6054;0,8195;0,3000
Tonga;TON;1990;0,0772;0,0000;0,0655;0,0851;
Tonga;TON;1991;0,0955;0,0000;0,0654;0,0857;
Tonga;TON;1992;0,0699;0,0000;0,0681;0,0863;
Tonga;TON;1993;0,0845;0,0000;0,0676;0,0868;
Tonga;TON;1994;0,0918;0,0001;0,0659;0,0874;
Tonga;TON;1995;0,0955;0,0001;0,0620;0,0880;
Tonga;TON;1996;0,0771;0,0001;0,0624;0,0893;
Tonga;TON;1997;0,0991;0,0002;0,0622;0,0906;
Tonga;TON;1998;0,0881;0,0003;0,0622;0,0919;
Tonga;TON;1999;0,1101;0,0003;0,0640;0,0933;
Tonga;TON;2000;0,0955;0,0004;0,0660;0,0946;
Tonga;TON;2001;0,0882;0,0005;0,0661;0,0965;
Tonga;TON;2002;0,1028;0,0006;0,0662;0,0983;
Tonga;TON;2003;0,1175;0,0008;0,0903;0,1002;
Tonga;TON;2004;0,1102;0,0009;0,0710;0,1021;
Tonga;TON;2005;0,1138;0,0010;0,0695;0,1039;
Tonga;TON;2006;0,1285;0,0012;0,0680;0,1058;
Tonga;TON;2007;0,1138;0,0013;0,0665;0,1077;
Tonga;TON;2008;0,1212;0,0015;0,0671;0,1095;
Tonga;TON;2009;0,1322;0,0016;0,0947;0,1114;
Tonga;TON;2010;0,1175;0,0018;0,0871;0,1133;
Tonga;TON;2011;0,1029;0,0021;0,0703;0,1149;
Tonga;TON;2012;0,1066;0,0024;0,0849;0,1165;
Tonga;TON;2013;0,1139;0,0027;0,0817;0,1181;
Tonga;TON;2014;0,1212;0,0030;0,0894;0,1197;
Trinidad & Tobago;TTO;1990;13,9601;0,2433;0,2171;0,6221;0,3100
Trinidad & Tobago;TTO;1991;12,8307;0,2658;0,2213;0,6230;0,2900
Trinidad & Tobago;TTO;1992;11,7684;0,2664;0,2144;0,6239;0,3700
Trinidad & Tobago;TTO;1993;12,2890;0,2889;0,1964;0,6248;0,3400
Trinidad & Tobago;TTO;1994;12,8073;0,3151;0,1893;0,6257;0,3100
Trinidad & Tobago;TTO;1995;12,9620;0,3047;0,1924;0,6266;0,3400
Trinidad & Tobago;TTO;1996;13,0751;0,3409;0,2229;0,6254;0,2000
Trinidad & Tobago;TTO;1997;13,5328;0,3661;0,2106;0,6241;0,2200
Trinidad & Tobago;TTO;1998;13,8500;0,3914;0,2007;0,6229;0,2200
Trinidad & Tobago;TTO;1999;13,9613;0,3983;0,2023;0,6216;1,3300
Trinidad & Tobago;TTO;2000;14,4738;0,4309;0,2284;0,6204;1,5400
Trinidad & Tobago;TTO;2001;15,8168;0,4242;0,2080;0,6189;1,5700
Trinidad & Tobago;TTO;2002;16,5610;0,4616;0,3821;0,6174;2,1200
Trinidad & Tobago;TTO;2003;15,3657;0,4880;0,2343;0,6159;2,1900
Trinidad & Tobago;TTO;2004;15,8069;0,5033;0,2262;0,6144;3,2000
Trinidad & Tobago;TTO;2005;19,9505;0,4784;0,2331;0,6129;2,7000
Trinidad & Tobago;TTO;2006;21,9621;0,6136;0,2263;0,6121;2,6500
Trinidad & Tobago;TTO;2007;23,6273;0,6609;0,2150;0,6113;2,6900
Trinidad & Tobago;TTO;2008;23,0719;0,7229;0,3466;0,6105;2,6400
Trinidad & Tobago;TTO;2009;21,6047;0,7152;0,2584;0,6097;2,5700
Trinidad & Tobago;TTO;2010;23,7222;0,7149;0,3328;0,6089;1,9200
Trinidad & Tobago;TTO;2011;23,6236;0,7695;0,2362;0,6083;2,1400
Trinidad & Tobago;TTO;2012;23,3156;0,7252;0,3187;0,6077;1,9800
Trinidad & Tobago;TTO;2013;24,1176;0,8385;0,2491;0,6071;2,6200
Trinidad & Tobago;TTO;2014;23,6679;0,8968;0,2487;0,6064;2,1200
Tunisia;TUN;1990;13,2956;1,6553;3,3742;1,0716;0,6400
Tunisia;TUN;1991;13,6447;2,0080;3,6216;1,0884;0,5100
Tunisia;TUN;1992;14,4230;2,0052;3,6524;1,1052;0,6700
Tunisia;TUN;1993;15,6536;2,1418;3,8188;1,1220;0,7500
Tunisia;TUN;1994;15,6433;2,3076;3,4854;1,1388;0,8600
Tunisia;TUN;1995;15,8924;2,4771;3,4074;1,1556;0,8100
Tunisia;TUN;1996;16,6779;2,2982;3,9536;1,1699;0,8300
Tunisia;TUN;1997;17,3734;2,2366;3,7005;1,1842;0,9400
Tunisia;TUN;1998;18,0889;2,3252;3,9491;1,1985;0,9900
Tunisia;TUN;1999;18,9344;2,4724;4,0896;1,2128;1,0500
Tunisia;TUN;2000;19,7198;2,8724;4,1778;1,2271;0,9200
Tunisia;TUN;2001;20,4455;2,9251;4,1572;1,2381;0,8600
